blinded_facility_id,source_coverage,combined_spend,combined_units,tae_total_spend,tae_total_units,tae_months,tae_vendors,rb_total_spend,rb_total_units,rb_months,rb_ndcs
FAC_0994,TAE_ONLY,1724.4099999999999,52.0,1724.4099999999999,52.0,9.0,1.0,0.0,0.0,,
FAC_0995,TAE_ONLY,1707.43,66.0,1707.43,66.0,8.0,1.0,0.0,0.0,,
FAC_0996,TAE_ONLY,1707.03,39.0,1707.03,39.0,6.0,1.0,0.0,0.0,,
FAC_0997,RB_ONLY,1706.61,42.0,0.0,0.0,,,1706.61,42.0,3.0,3.0
FAC_0998,TAE_ONLY,1705.39,77.0,1705.39,77.0,20.0,2.0,0.0,0.0,,
FAC_0999,RB_ONLY,1703.84,18.0,0.0,0.0,,,1703.84,18.0,12.0,6.0
FAC_1000,BOTH,1701.82,64.0,1615.27,63.0,23.0,2.0,86.55,1.0,1.0,1.0
FAC_1001,BOTH,1694.45,36.0,1441.2,31.0,7.0,1.0,253.25,5.0,2.0,2.0
FAC_1002,BOTH,1693.6100000000001,62.0,1619.44,61.0,15.0,1.0,74.17,1.0,2.0,1.0
FAC_1003,RB_ONLY,1684.52,23.0,0.0,0.0,,,1684.52,23.0,8.0,1.0
FAC_1004,TAE_ONLY,1684.0,21.0,1684.0,21.0,5.0,2.0,0.0,0.0,,
FAC_1005,RB_ONLY,1675.4,28.0,0.0,0.0,,,1675.4,28.0,13.0,7.0
FAC_1006,RB_ONLY,1668.6100000000001,10.0,0.0,0.0,,,1668.6100000000001,10.0,5.0,4.0
FAC_1007,RB_ONLY,1651.57,50.0,0.0,0.0,,,1651.57,50.0,17.0,4.0
FAC_1008,RB_ONLY,1646.2,10.0,0.0,0.0,,,1646.2,10.0,1.0,1.0
FAC_1009,BOTH,1643.53,27.0,697.5799999999999,8.0,7.0,1.0,945.95,19.0,11.0,10.0
FAC_1010,RB_ONLY,1641.86,22.0,0.0,0.0,,,1641.86,22.0,8.0,1.0
FAC_1011,RB_ONLY,1639.8,31.0,0.0,0.0,,,1639.8,31.0,4.0,2.0
FAC_1012,RB_ONLY,1637.96,44.0,0.0,0.0,,,1637.96,44.0,6.0,4.0
FAC_1013,BOTH,1606.67,104.0,1467.0,101.0,16.0,3.0,139.67,3.0,5.0,2.0
FAC_1014,RB_ONLY,1605.0,18.0,0.0,0.0,,,1605.0,18.0,3.0,3.0
FAC_1015,TAE_ONLY,1590.0500000000002,42.0,1590.0500000000002,42.0,6.0,1.0,0.0,0.0,,
FAC_1016,BOTH,1587.73,20.0,1040.78,13.0,3.0,2.0,546.95,7.0,7.0,2.0
FAC_1017,TAE_ONLY,1585.0,20.0,1585.0,20.0,2.0,1.0,0.0,0.0,,
FAC_1018,BOTH,1574.48,34.0,1220.15,29.0,4.0,1.0,354.33,5.0,9.0,1.0
FAC_1019,RB_ONLY,1559.7,20.0,0.0,0.0,,,1559.7,20.0,7.0,18.0
FAC_1020,TAE_ONLY,1556.44,46.0,1556.44,46.0,2.0,3.0,0.0,0.0,,
FAC_1021,TAE_ONLY,1552.1299999999999,69.0,1552.1299999999999,69.0,22.0,2.0,0.0,0.0,,
FAC_1022,RB_ONLY,1545.94,38.0,0.0,0.0,,,1545.94,38.0,6.0,2.0
FAC_1023,TAE_ONLY,1536.8400000000001,63.0,1536.8400000000001,63.0,11.0,2.0,0.0,0.0,,
FAC_1024,BOTH,1535.894,43.0,1365.474,40.0,12.0,1.0,170.42,3.0,5.0,4.0
FAC_1025,RB_ONLY,1535.7,25.0,0.0,0.0,,,1535.7,25.0,11.0,4.0
FAC_1026,RB_ONLY,1527.2,9.0,0.0,0.0,,,1527.2,9.0,4.0,3.0
FAC_1027,BOTH,1525.7600000000002,26.0,853.5600000000001,18.0,1.0,1.0,672.2,8.0,5.0,3.0
FAC_1028,RB_ONLY,1524.12,16.0,0.0,0.0,,,1524.12,16.0,12.0,10.0
FAC_1029,BOTH,1519.96,35.0,1103.62,28.0,13.0,2.0,416.34000000000003,7.0,4.0,5.0
FAC_1030,BOTH,1518.37,31.0,1171.83,27.0,16.0,2.0,346.54,4.0,3.0,4.0
FAC_1031,BOTH,1515.7,75.0,263.03999999999996,48.0,3.0,1.0,1252.66,27.0,10.0,4.0
FAC_1032,BOTH,1503.7,55.0,1318.42,52.0,7.0,2.0,185.28000000000003,3.0,3.0,5.0
FAC_1033,TAE_ONLY,1502.0,713.0,1502.0,713.0,13.0,2.0,0.0,0.0,,
FAC_1034,RB_ONLY,1498.94,31.0,0.0,0.0,,,1498.94,31.0,9.0,7.0
FAC_1035,RB_ONLY,1498.57,21.0,0.0,0.0,,,1498.57,21.0,10.0,2.0
FAC_1036,RB_ONLY,1490.7300000000005,44.0,0.0,0.0,,,1490.7300000000005,44.0,8.0,12.0
FAC_1037,RB_ONLY,1488.7,26.0,0.0,0.0,,,1488.7,26.0,8.0,7.0
FAC_1038,RB_ONLY,1485.69,33.0,0.0,0.0,,,1485.69,33.0,12.0,14.0
FAC_1039,RB_ONLY,1485.42,35.0,0.0,0.0,,,1485.42,35.0,3.0,2.0
FAC_1040,RB_ONLY,1474.36,18.0,0.0,0.0,,,1474.36,18.0,7.0,3.0
FAC_1041,BOTH,1471.97,36.0,1393.43,34.0,16.0,1.0,78.53999999999999,2.0,3.0,2.0
FAC_1042,RB_ONLY,1470.47,25.0,0.0,0.0,,,1470.47,25.0,19.0,12.0
FAC_1043,TAE_ONLY,1466.08,65.0,1466.08,65.0,23.0,1.0,0.0,0.0,,
FAC_1044,RB_ONLY,1465.44,23.0,0.0,0.0,,,1465.44,23.0,3.0,3.0
FAC_1045,BOTH,1451.51,30.0,363.0,11.0,2.0,1.0,1088.51,19.0,10.0,8.0
FAC_1046,RB_ONLY,1451.4,37.0,0.0,0.0,,,1451.4,37.0,16.0,5.0
FAC_1047,RB_ONLY,1449.45,22.0,0.0,0.0,,,1449.45,22.0,3.0,5.0
FAC_1048,RB_ONLY,1448.03,23.0,0.0,0.0,,,1448.03,23.0,6.0,8.0
FAC_1049,RB_ONLY,1447.16,25.0,0.0,0.0,,,1447.16,25.0,3.0,2.0
FAC_1050,TAE_ONLY,1446.29,45.0,1446.29,45.0,12.0,2.0,0.0,0.0,,
FAC_1051,BOTH,1445.42,545.0,1090.3300000000002,537.0,21.0,2.0,355.09,8.0,10.0,11.0
FAC_1052,RB_ONLY,1440.0,18.0,0.0,0.0,,,1440.0,18.0,2.0,1.0
FAC_1053,RB_ONLY,1427.1,14.0,0.0,0.0,,,1427.1,14.0,12.0,14.0
FAC_1054,TAE_ONLY,1423.81,622.0,1423.81,622.0,9.0,1.0,0.0,0.0,2.0,2.0
FAC_1055,TAE_ONLY,1423.0,10.0,1423.0,10.0,1.0,1.0,0.0,0.0,,
FAC_1056,RB_ONLY,1422.15,30.0,0.0,0.0,,,1422.15,30.0,15.0,10.0
FAC_1057,RB_ONLY,1422.14,11.0,0.0,0.0,,,1422.14,11.0,7.0,3.0
FAC_1058,TAE_ONLY,1420.0,15.0,1420.0,15.0,4.0,1.0,0.0,0.0,,
FAC_1059,RB_ONLY,1411.5,10.0,0.0,0.0,,,1411.5,10.0,3.0,2.0
FAC_1060,BOTH,1406.36,43.0,1307.76,40.0,10.0,2.0,98.6,3.0,2.0,2.0
FAC_1061,RB_ONLY,1402.6599999999999,12.0,0.0,0.0,,,1402.6599999999999,12.0,3.0,2.0
FAC_1062,BOTH,1397.51,31.0,1114.46,28.0,16.0,3.0,283.05,3.0,1.0,1.0
FAC_1063,RB_ONLY,1386.3,15.0,0.0,0.0,,,1386.3,15.0,1.0,1.0
FAC_1064,RB_ONLY,1374.641,16.0,0.0,0.0,,,1374.641,16.0,8.0,8.0
FAC_1065,RB_ONLY,1372.08,13.0,0.0,0.0,,,1372.08,13.0,10.0,4.0
FAC_1066,BOTH,1365.31,32.0,589.7,19.0,8.0,1.0,775.61,13.0,14.0,9.0
FAC_1067,BOTH,1361.8999999999999,83.0,1237.61,80.0,10.0,3.0,124.29,3.0,2.0,2.0
FAC_1068,BOTH,1356.67,230.0,1269.97,228.0,23.0,1.0,86.7,2.0,1.0,1.0
FAC_1069,RB_ONLY,1355.6799999999998,17.0,0.0,0.0,,,1355.6799999999998,17.0,13.0,8.0
FAC_1070,RB_ONLY,1355.3300000000002,15.0,0.0,0.0,,,1355.3300000000002,15.0,10.0,6.0
FAC_1071,BOTH,1351.86,36.0,1030.52,32.0,11.0,1.0,321.3399999999999,4.0,10.0,7.0
FAC_1072,TAE_ONLY,1350.66,63.0,1350.66,63.0,20.0,1.0,0.0,0.0,,
FAC_1073,TAE_ONLY,1346.0,41.0,1346.0,41.0,9.0,3.0,0.0,0.0,,
FAC_1074,RB_ONLY,1341.66,32.0,0.0,0.0,,,1341.66,32.0,7.0,7.0
FAC_1075,BOTH,1329.16,39.0,1155.0,35.0,3.0,1.0,174.16,4.0,3.0,2.0
FAC_1076,BOTH,1322.328,22.0,55.788,1.0,1.0,1.0,1266.54,21.0,10.0,3.0
FAC_1077,RB_ONLY,1317.4,14.0,0.0,0.0,,,1317.4,14.0,1.0,2.0
FAC_1078,BOTH,1311.0699999999997,23.0,266.9,8.0,1.0,1.0,1044.1699999999998,15.0,12.0,2.0
FAC_1079,RB_ONLY,1307.7,49.0,0.0,0.0,,,1307.7,49.0,8.0,2.0
FAC_1080,RB_ONLY,1304.98,36.0,0.0,0.0,,,1304.98,36.0,12.0,5.0
FAC_1081,RB_ONLY,1300.1,18.0,0.0,0.0,,,1300.1,18.0,14.0,7.0
FAC_1082,RB_ONLY,1293.7,19.0,0.0,0.0,,,1293.7,19.0,6.0,8.0
FAC_1083,TAE_ONLY,1289.14,40.0,1289.14,40.0,18.0,2.0,0.0,0.0,,
FAC_1084,RB_ONLY,1283.1599999999999,16.0,0.0,0.0,,,1283.1599999999999,16.0,8.0,6.0
FAC_1085,RB_ONLY,1282.52,33.0,0.0,0.0,,,1282.52,33.0,15.0,7.0
FAC_1086,BOTH,1281.94,27.0,1208.74,26.0,5.0,1.0,73.2,1.0,5.0,12.0
FAC_1087,BOTH,1274.8000000000002,58.0,1232.8500000000001,57.0,18.0,2.0,41.95,1.0,3.0,4.0
FAC_1088,BOTH,1266.71,59.0,1239.3500000000001,58.0,16.0,3.0,27.36,1.0,1.0,1.0
FAC_1089,BOTH,1257.94,11.0,1062.18,9.0,7.0,2.0,195.76,2.0,5.0,4.0
FAC_1090,RB_ONLY,1253.79,9.0,0.0,0.0,,,1253.79,9.0,3.0,1.0
FAC_1091,BOTH,1247.32,44.0,1022.38,42.0,18.0,1.0,224.94,2.0,3.0,4.0
FAC_1092,BOTH,1243.96,66.0,1158.51,65.0,11.0,3.0,85.45,1.0,2.0,2.0
FAC_1093,RB_ONLY,1235.22,29.0,0.0,0.0,,,1235.22,29.0,21.0,9.0
FAC_1094,TAE_ONLY,1233.22,38.0,1233.22,38.0,8.0,1.0,0.0,0.0,,
FAC_1095,BOTH,1231.5900000000001,42.0,1127.3400000000001,40.0,12.0,2.0,104.25,2.0,3.0,2.0
FAC_1096,TAE_ONLY,1231.36,52.0,1231.36,52.0,8.0,2.0,0.0,0.0,,
FAC_1097,RB_ONLY,1217.45,23.0,0.0,0.0,,,1217.45,23.0,10.0,12.0
FAC_1098,RB_ONLY,1212.67,20.0,0.0,0.0,,,1212.67,20.0,17.0,3.0
FAC_1099,RB_ONLY,1208.24,18.0,0.0,0.0,,,1208.24,18.0,11.0,6.0
FAC_1100,BOTH,1199.51,25.0,1028.24,22.0,5.0,1.0,171.26999999999998,3.0,3.0,3.0
FAC_1101,RB_ONLY,1192.55,20.0,0.0,0.0,,,1192.55,20.0,12.0,8.0
FAC_1102,BOTH,1190.92,50.0,983.0,46.0,15.0,1.0,207.92,4.0,5.0,2.0
FAC_1103,BOTH,1190.75,130.0,1035.84,128.0,3.0,3.0,154.91,2.0,2.0,2.0
FAC_1104,BOTH,1186.88,158.0,1020.48,156.0,2.0,2.0,166.4,2.0,4.0,4.0
FAC_1105,RB_ONLY,1185.02,29.0,0.0,0.0,,,1185.02,29.0,12.0,5.0
FAC_1106,BOTH,1182.6899999999998,30.0,130.82999999999998,3.0,2.0,1.0,1051.86,27.0,17.0,9.0
FAC_1107,BOTH,1179.63,37.0,1078.0,36.0,11.0,1.0,101.63,1.0,1.0,1.0
FAC_1108,TAE_ONLY,1175.68,26.0,1175.68,26.0,1.0,1.0,0.0,0.0,,
FAC_1109,RB_ONLY,1174.11,19.0,0.0,0.0,,,1174.11,19.0,8.0,4.0
FAC_1110,TAE_ONLY,1171.53,51.0,1171.53,51.0,9.0,1.0,0.0,0.0,,
FAC_1111,RB_ONLY,1168.22,31.0,0.0,0.0,,,1168.22,31.0,11.0,4.0
FAC_1112,RB_ONLY,1167.11,32.0,0.0,0.0,,,1167.11,32.0,17.0,10.0
FAC_1113,BOTH,1162.18,21.0,260.48,8.0,2.0,2.0,901.7,13.0,9.0,9.0
FAC_1114,BOTH,1161.7300000000002,22.0,1115.8000000000002,20.0,2.0,1.0,45.93,2.0,2.0,2.0
FAC_1115,BOTH,1159.77,46.0,1012.72,43.0,11.0,2.0,147.05,3.0,6.0,11.0
FAC_1116,RB_ONLY,1158.5,16.0,0.0,0.0,,,1158.5,16.0,7.0,4.0
FAC_1117,RB_ONLY,1156.62,20.0,0.0,0.0,,,1156.62,20.0,3.0,3.0
FAC_1118,TAE_ONLY,1150.0,27.0,1150.0,27.0,3.0,1.0,0.0,0.0,,
FAC_1119,RB_ONLY,1147.3,30.0,0.0,0.0,,,1147.3,30.0,13.0,3.0
FAC_1120,RB_ONLY,1146.1,12.0,0.0,0.0,,,1146.1,12.0,7.0,6.0
FAC_1121,BOTH,1144.77,306.0,1071.5,305.0,24.0,3.0,73.27,1.0,2.0,1.0
FAC_1122,BOTH,1136.1799999999998,40.0,1056.06,38.0,7.0,1.0,80.12,2.0,1.0,1.0
FAC_1123,RB_ONLY,1134.83,29.0,0.0,0.0,,,1134.83,29.0,10.0,5.0
FAC_1124,RB_ONLY,1123.74,19.0,0.0,0.0,,,1123.74,19.0,9.0,12.0
FAC_1125,TAE_ONLY,1123.0,16.0,1123.0,16.0,5.0,1.0,0.0,0.0,,
FAC_1126,RB_ONLY,1118.4,28.0,0.0,0.0,,,1118.4,28.0,9.0,3.0
FAC_1127,TAE_ONLY,1112.1399999999999,44.0,1112.1399999999999,44.0,9.0,1.0,0.0,0.0,,
FAC_1128,RB_ONLY,1111.0,31.0,0.0,0.0,,,1111.0,31.0,9.0,2.0
FAC_1129,TAE_ONLY,1109.39,38.0,1109.39,38.0,11.0,1.0,0.0,0.0,,
FAC_1130,RB_ONLY,1106.99,14.0,0.0,0.0,,,1106.99,14.0,6.0,4.0
FAC_1131,RB_ONLY,1104.91,16.0,0.0,0.0,,,1104.91,16.0,10.0,6.0
FAC_1132,RB_ONLY,1102.58,34.0,0.0,0.0,,,1102.58,34.0,15.0,4.0
FAC_1133,RB_ONLY,1101.69,18.0,0.0,0.0,,,1101.69,18.0,11.0,10.0
FAC_1134,BOTH,1097.24,31.0,627.0,19.0,6.0,1.0,470.24,12.0,5.0,7.0
FAC_1135,RB_ONLY,1094.4,12.0,0.0,0.0,,,1094.4,12.0,1.0,1.0
FAC_1136,TAE_ONLY,1082.0,16.0,1082.0,16.0,1.0,1.0,0.0,0.0,,
FAC_1137,BOTH,1079.68,32.0,522.84,20.0,6.0,1.0,556.84,12.0,8.0,4.0
FAC_1138,BOTH,1078.6599999999999,11.0,104.5,2.0,1.0,1.0,974.16,9.0,2.0,1.0
FAC_1139,RB_ONLY,1078.6,21.0,0.0,0.0,,,1078.6,21.0,11.0,6.0
FAC_1140,RB_ONLY,1077.6299999999999,19.0,0.0,0.0,,,1077.6299999999999,19.0,10.0,6.0
FAC_1141,BOTH,1077.1399999999999,75.0,790.77,69.0,19.0,2.0,286.37,6.0,6.0,3.0
FAC_1142,BOTH,1074.52,35.0,1002.9499999999999,34.0,10.0,3.0,71.57,1.0,2.0,1.0
FAC_1143,RB_ONLY,1073.76,17.0,0.0,0.0,,,1073.76,17.0,10.0,5.0
FAC_1144,TAE_ONLY,1069.28,22.0,1069.28,22.0,2.0,2.0,0.0,0.0,,
FAC_1145,RB_ONLY,1066.8700000000001,22.0,0.0,0.0,,,1066.8700000000001,22.0,14.0,4.0
FAC_1146,RB_ONLY,1065.78,20.0,0.0,0.0,,,1065.78,20.0,13.0,9.0
FAC_1147,RB_ONLY,1062.56,26.0,0.0,0.0,,,1062.56,26.0,9.0,5.0
FAC_1148,TAE_ONLY,1046.45,28.0,1046.45,28.0,12.0,2.0,0.0,0.0,1.0,2.0
FAC_1149,TAE_ONLY,1043.94,44.0,1043.94,44.0,6.0,2.0,0.0,0.0,,
FAC_1150,BOTH,1039.839,228.0,681.5,221.0,9.0,2.0,358.339,7.0,3.0,3.0
FAC_1151,RB_ONLY,1039.04,17.0,0.0,0.0,,,1039.04,17.0,5.0,1.0
FAC_1152,RB_ONLY,1038.5,34.0,0.0,0.0,,,1038.5,34.0,14.0,4.0
FAC_1153,BOTH,1035.26,27.0,132.0,4.0,4.0,1.0,903.26,23.0,15.0,6.0
FAC_1154,BOTH,1034.56,30.0,171.63,5.0,4.0,1.0,862.9300000000001,25.0,14.0,4.0
FAC_1155,RB_ONLY,1031.1,27.0,0.0,0.0,,,1031.1,27.0,12.0,13.0
FAC_1156,TAE_ONLY,1026.48,19.0,1026.48,19.0,1.0,1.0,0.0,0.0,,
FAC_1157,RB_ONLY,1025.21,7.0,0.0,0.0,,,1025.21,7.0,3.0,5.0
FAC_1158,RB_ONLY,1022.34,24.0,0.0,0.0,,,1022.34,24.0,9.0,5.0
FAC_1159,RB_ONLY,1019.88,25.0,0.0,0.0,,,1019.88,25.0,17.0,6.0
FAC_1160,TAE_ONLY,1017.92,27.0,1017.92,27.0,18.0,2.0,0.0,0.0,,
FAC_1161,BOTH,1016.94,28.0,871.85,26.0,3.0,1.0,145.09,2.0,2.0,1.0
FAC_1162,RB_ONLY,1016.74,12.0,0.0,0.0,,,1016.74,12.0,8.0,5.0
FAC_1163,TAE_ONLY,1016.13,39.0,1016.13,39.0,7.0,1.0,0.0,0.0,,
FAC_1164,RB_ONLY,1015.42,32.0,0.0,0.0,,,1015.42,32.0,15.0,3.0
FAC_1165,RB_ONLY,1011.41,21.0,0.0,0.0,,,1011.41,21.0,15.0,5.0
FAC_1166,TAE_ONLY,1010.0,39.0,1010.0,39.0,13.0,1.0,0.0,0.0,,
FAC_1167,BOTH,1007.8399999999999,409.0,968.04,408.0,15.0,2.0,39.8,1.0,1.0,1.0
FAC_1168,BOTH,1001.3900000000001,16.0,352.45,5.0,2.0,2.0,648.94,11.0,8.0,4.0
FAC_1169,TAE_ONLY,994.89,39.0,994.89,39.0,8.0,1.0,0.0,0.0,,
FAC_1170,RB_ONLY,990.6800000000001,35.0,0.0,0.0,,,990.6800000000001,35.0,13.0,5.0
FAC_1171,RB_ONLY,985.2,21.0,0.0,0.0,,,985.2,21.0,5.0,3.0
FAC_1172,RB_ONLY,975.64,34.0,0.0,0.0,,,975.64,34.0,10.0,3.0
FAC_1173,RB_ONLY,974.83,26.0,0.0,0.0,,,974.83,26.0,14.0,10.0
FAC_1174,TAE_ONLY,970.48,409.0,970.48,409.0,17.0,1.0,0.0,0.0,1.0,1.0
FAC_1175,BOTH,970.174,28.0,914.824,27.0,14.0,1.0,55.35,1.0,4.0,2.0
FAC_1176,RB_ONLY,964.8,35.0,0.0,0.0,,,964.8,35.0,8.0,3.0
FAC_1177,RB_ONLY,964.22,11.0,0.0,0.0,,,964.22,11.0,7.0,4.0
FAC_1178,RB_ONLY,951.8299999999999,13.0,0.0,0.0,,,951.8299999999999,13.0,9.0,1.0
FAC_1179,RB_ONLY,951.46,17.0,0.0,0.0,,,951.46,17.0,10.0,5.0
FAC_1180,TAE_ONLY,950.98,72.0,950.98,72.0,10.0,1.0,0.0,0.0,1.0,1.0
FAC_1181,RB_ONLY,948.29,9.0,0.0,0.0,,,948.29,9.0,3.0,3.0
FAC_1182,RB_ONLY,946.8,17.0,0.0,0.0,,,946.8,17.0,11.0,10.0
FAC_1183,RB_ONLY,946.39,12.0,0.0,0.0,,,946.39,12.0,7.0,7.0
FAC_1184,BOTH,943.85,26.0,575.47,20.0,12.0,2.0,368.38,6.0,4.0,12.0
FAC_1185,BOTH,941.07,60.0,768.73,58.0,13.0,1.0,172.34,2.0,4.0,6.0
FAC_1186,BOTH,936.9100000000001,401.0,890.71,400.0,15.0,3.0,46.2,1.0,1.0,1.0
FAC_1187,RB_ONLY,931.96,24.0,0.0,0.0,,,931.96,24.0,6.0,4.0
FAC_1188,RB_ONLY,930.49,12.0,0.0,0.0,,,930.49,12.0,10.0,10.0
FAC_1189,RB_ONLY,930.41,13.0,0.0,0.0,,,930.41,13.0,1.0,1.0
FAC_1190,RB_ONLY,926.2,27.0,0.0,0.0,,,926.2,27.0,2.0,3.0
FAC_1191,RB_ONLY,921.63,14.0,0.0,0.0,,,921.63,14.0,8.0,4.0
FAC_1192,TAE_ONLY,916.9299999999998,27.0,916.9299999999998,27.0,2.0,1.0,0.0,0.0,,
FAC_1193,BOTH,913.266,17.0,839.136,16.0,10.0,2.0,74.13,1.0,1.0,1.0
FAC_1194,RB_ONLY,912.1400000000001,18.0,0.0,0.0,,,912.1400000000001,18.0,3.0,3.0
FAC_1195,RB_ONLY,910.1600000000001,17.0,0.0,0.0,,,910.1600000000001,17.0,9.0,6.0
FAC_1196,TAE_ONLY,906.73,42.0,906.73,42.0,19.0,1.0,0.0,0.0,,
FAC_1197,BOTH,904.1099999999999,12.0,289.28,7.0,4.0,2.0,614.8299999999999,5.0,3.0,2.0
FAC_1198,RB_ONLY,902.61,24.0,0.0,0.0,,,902.61,24.0,9.0,4.0
FAC_1199,TAE_ONLY,897.744,24.0,897.744,24.0,19.0,1.0,0.0,0.0,,
FAC_1200,RB_ONLY,896.77,16.0,0.0,0.0,,,896.77,16.0,12.0,14.0
FAC_1201,RB_ONLY,896.71,13.0,0.0,0.0,,,896.71,13.0,6.0,4.0
FAC_1202,RB_ONLY,892.5,17.0,0.0,0.0,,,892.5,17.0,5.0,1.0
FAC_1203,BOTH,890.9300000000001,11.0,136.0,4.0,2.0,1.0,754.9300000000001,7.0,7.0,7.0
FAC_1204,RB_ONLY,889.9499999999999,21.0,0.0,0.0,,,889.9499999999999,21.0,12.0,13.0
FAC_1205,RB_ONLY,889.61,13.0,0.0,0.0,,,889.61,13.0,11.0,9.0
FAC_1206,RB_ONLY,887.61,20.0,0.0,0.0,,,887.61,20.0,12.0,8.0
FAC_1207,RB_ONLY,885.5,15.0,0.0,0.0,,,885.5,15.0,9.0,6.0
FAC_1208,RB_ONLY,884.4,6.0,0.0,0.0,,,884.4,6.0,5.0,2.0
FAC_1209,BOTH,879.38,21.0,610.54,14.0,4.0,1.0,268.84000000000003,7.0,3.0,1.0
FAC_1210,TAE_ONLY,876.24,360.0,876.24,360.0,19.0,1.0,0.0,0.0,,
FAC_1211,RB_ONLY,876.0500000000001,19.0,0.0,0.0,,,876.0500000000001,19.0,3.0,2.0
FAC_1212,RB_ONLY,875.6,22.0,0.0,0.0,,,875.6,22.0,3.0,1.0
FAC_1213,RB_ONLY,875.18,18.0,0.0,0.0,,,875.18,18.0,11.0,7.0
FAC_1214,BOTH,874.3000000000001,25.0,781.44,24.0,1.0,1.0,92.86,1.0,1.0,1.0
FAC_1215,RB_ONLY,870.76,26.0,0.0,0.0,,,870.76,26.0,5.0,8.0
FAC_1216,RB_ONLY,868.4100000000001,9.0,0.0,0.0,,,868.4100000000001,9.0,4.0,5.0
FAC_1217,RB_ONLY,865.49,7.0,0.0,0.0,,,865.49,7.0,1.0,4.0
FAC_1218,RB_ONLY,859.7,31.0,0.0,0.0,,,859.7,31.0,5.0,7.0
FAC_1219,RB_ONLY,856.1399999999999,16.0,0.0,0.0,,,856.1399999999999,16.0,1.0,2.0
FAC_1220,TAE_ONLY,856.0,2.0,856.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0
FAC_1221,BOTH,852.4399999999999,247.0,827.51,246.0,17.0,2.0,24.93,1.0,1.0,1.0
FAC_1222,RB_ONLY,851.4000000000001,10.0,0.0,0.0,,,851.4000000000001,10.0,7.0,10.0
FAC_1223,RB_ONLY,846.38,14.0,0.0,0.0,,,846.38,14.0,7.0,3.0
FAC_1224,RB_ONLY,844.79,14.0,0.0,0.0,,,844.79,14.0,7.0,6.0
FAC_1225,RB_ONLY,837.45,5.0,0.0,0.0,,,837.45,5.0,1.0,1.0
FAC_1226,RB_ONLY,836.09,15.0,0.0,0.0,,,836.09,15.0,8.0,4.0
FAC_1227,RB_ONLY,832.69,17.0,0.0,0.0,,,832.69,17.0,8.0,6.0
FAC_1228,RB_ONLY,829.2,22.0,0.0,0.0,,,829.2,22.0,10.0,4.0
FAC_1229,BOTH,816.67,15.0,209.0,4.0,2.0,1.0,607.67,11.0,9.0,5.0
FAC_1230,RB_ONLY,813.79,14.0,0.0,0.0,,,813.79,14.0,5.0,3.0
FAC_1231,RB_ONLY,812.92,6.0,0.0,0.0,,,812.92,6.0,5.0,5.0
FAC_1232,BOTH,804.55,48.0,543.62,43.0,9.0,1.0,260.93,5.0,4.0,2.0
FAC_1233,RB_ONLY,804.49,14.0,0.0,0.0,,,804.49,14.0,5.0,5.0
FAC_1234,BOTH,802.761,17.0,101.001,2.0,2.0,1.0,701.76,15.0,11.0,7.0
FAC_1235,BOTH,799.3100000000001,15.0,204.74,6.0,2.0,1.0,594.57,9.0,8.0,5.0
FAC_1236,TAE_ONLY,798.4,37.0,798.4,37.0,16.0,1.0,0.0,0.0,,
FAC_1237,BOTH,795.1600000000001,23.0,727.98,22.0,7.0,1.0,67.18,1.0,1.0,1.0
FAC_1238,TAE_ONLY,795.0,22.0,795.0,22.0,4.0,1.0,0.0,0.0,,
FAC_1239,BOTH,793.8539999999999,22.0,751.4839999999999,21.0,11.0,2.0,42.37,1.0,1.0,1.0
FAC_1240,BOTH,789.74,60.0,654.78,57.0,7.0,1.0,134.96,3.0,8.0,2.0
FAC_1241,BOTH,789.59,19.0,198.0,6.0,1.0,1.0,591.59,13.0,9.0,3.0
FAC_1242,RB_ONLY,789.1500000000001,15.0,0.0,0.0,,,789.1500000000001,15.0,2.0,1.0
FAC_1243,RB_ONLY,785.97,17.0,0.0,0.0,,,785.97,17.0,11.0,6.0
FAC_1244,BOTH,784.4300000000001,15.0,572.88,12.0,3.0,1.0,211.55,3.0,8.0,5.0
FAC_1245,RB_ONLY,782.32,25.0,0.0,0.0,,,782.32,25.0,8.0,2.0
FAC_1246,RB_ONLY,781.56,12.0,0.0,0.0,,,781.56,12.0,10.0,10.0
FAC_1247,BOTH,779.73,23.0,693.0,21.0,7.0,2.0,86.72999999999999,2.0,2.0,1.0
FAC_1248,RB_ONLY,776.1,13.0,0.0,0.0,,,776.1,13.0,2.0,1.0
FAC_1249,BOTH,767.84,21.0,198.0,6.0,1.0,1.0,569.84,15.0,10.0,4.0
FAC_1250,BOTH,767.52,301.0,723.0,300.0,12.0,1.0,44.52,1.0,1.0,1.0
FAC_1251,RB_ONLY,763.88,12.0,0.0,0.0,,,763.88,12.0,3.0,2.0
FAC_1252,TAE_ONLY,763.37,35.0,763.37,35.0,17.0,1.0,0.0,0.0,,
FAC_1253,RB_ONLY,761.7,5.0,0.0,0.0,,,761.7,5.0,2.0,2.0
FAC_1254,RB_ONLY,761.31,20.0,0.0,0.0,,,761.31,20.0,7.0,8.0
FAC_1255,RB_ONLY,759.5,25.0,0.0,0.0,,,759.5,25.0,1.0,1.0
FAC_1256,TAE_ONLY,759.42,18.0,759.42,18.0,10.0,1.0,0.0,0.0,,
