facility_id,month_year_fmt,ndc,rb_spend,rb_units
703019,2025-02,65219045660,372.69,3.0
AG3142,2025-02,63323086910,206.57999999999998,6.0
697061,2025-02,63323053075,0.0,0.0
804425,2025-02,63323086910,0.0,0.0
IA2038,2025-02,63323068810,0.0,0.0
NY5062,2025-02,63323066910,45.83,1.0
GA2039,2025-02,63323087074,0.0,0.0
844311,2025-02,63323062610,0.0,0.0
NV2011,2025-02,65219011810,0.0,0.0
NE2038,2025-02,63323086910,34.43,1.0
BA0899,2025-02,63323066910,36.5,1.0
NE2001,2025-02,63323053075,0.0,0.0
731971,2025-02,63323086910,0.0,0.0
NY2256,2025-02,63323087374,0.0,0.0
630394,2025-02,63323053075,116.38,2.0
729632,2025-02,63323086910,0.0,0.0
TX0289,2025-02,65219023610,0.0,0.0
NC0161,2025-02,63323068810,0.0,0.0
AE6117,2025-02,65219045830,59.7,1.0
MD9024,2025-02,63323053075,44.52,1.0
721173,2025-02,65219014410,0.0,0.0
729578,2025-02,63323087074,0.0,0.0
661860,2025-02,63323087010,0.0,0.0
673290,2025-02,65219047910,0.0,0.0
CA2673,2025-02,63323086910,0.0,0.0
804303,2025-02,63323062655,0.0,0.0
821816,2025-02,63323082476,0.0,0.0
681923,2025-02,63323068810,0.0,0.0
FL0283,2025-02,63323017876,0.0,0.0
690177,2025-02,65219014410,0.0,0.0
729626,2025-02,63323086910,0.0,0.0
NC0175,2025-02,65219014410,0.0,0.0
AJ2549,2025-02,65219014210,97.88,1.0
804303,2025-02,63323062610,0.0,0.0
NJ2042,2025-02,63323053075,0.0,0.0
NY5021,2025-02,63323062625,74.03,1.0
BA0900,2025-02,65219023825,512.36,4.0
644409,2025-02,65219045830,0.0,0.0
PA2457,2025-02,65219023825,0.0,0.0
TX0034,2025-02,63323086910,34.43,1.0
729632,2025-02,63323062610,0.0,0.0
NE2044,2025-02,63323017876,0.0,0.0
NE2448,2025-02,63323086910,0.0,0.0
NY5017,2025-02,65219014610,190.08,2.0
AT5094,2025-02,65219014410,0.0,0.0
VA0050,2025-02,65219047410,0.0,0.0
NY2256,2025-02,65219022225,1280.9,10.0
644406,2025-02,63323087374,38.96,1.0
703019,2025-02,63323068810,0.0,0.0
MN2019,2025-02,63323053075,73.37,1.0
AP0322,2025-02,63323086974,76.24,2.0
795416,2025-02,65219024050,100.52,1.0
LA0328,2025-02,63323062600,71.811,1.0
OH2276,2025-02,63323086910,29.89,1.0
00,2025-02,65219047030,0.0,0.0
AE3221,2025-02,65219023825,0.0,-1.0
OR2026,2025-02,63323062625,74.03,1.0
641329,2025-02,63323053075,70.69,1.0
SD2103,2025-02,65219047910,0.0,0.0
761055,2025-02,65219014810,94.1,1.0
CA2673,2025-02,65219047410,0.0,0.0
729601,2025-02,65219047910,0.0,0.0
KY5005,2025-02,65219045830,153.04,2.0
729563,2025-02,63323062610,0.0,0.0
NC0124,2025-02,65219014210,94.1,1.0
729588,2025-02,63323062610,0.0,0.0
658412,2025-02,65219011810,0.0,0.0
729609,2025-02,63323062610,0.0,0.0
NC0124,2025-02,65219045830,0.0,0.0
AA6913,2025-02,63323017876,0.0,0.0
804303,2025-02,65219024050,0.0,0.0
729572,2025-02,63323062610,0.0,0.0
729599,2025-02,65219047910,0.0,0.0
IL2026,2025-02,63323087374,51.16,1.0
729595,2025-02,65219047410,0.0,0.0
729583,2025-02,65219047910,0.0,0.0
NY2050,2025-02,63323053075,0.0,0.0
BA0900,2025-02,65219045830,342.64,4.0
780206,2025-02,63323087074,0.0,0.0
NY5064,2025-02,63323066910,91.66,2.0
IA2353,2025-02,65219047410,0.0,0.0
AB2353,2025-02,65219046020,0.0,0.0
AA3298,2025-02,65219014210,97.88,1.0
DC0005,2025-02,63323082474,-0.3299999999999983,0.0
721169,2025-02,65219045830,108.24,2.0
AH9033,2025-02,63323017876,0.0,0.0
AB4173,2025-02,63323068610,0.0,0.0
IA0003,2025-02,63323068310,0.0,0.0
758808,2025-02,65219025810,906.04,2.0
673290,2025-02,63323086910,51.48,1.0
729626,2025-02,65219045830,119.4,2.0
777289,2025-02,63323086910,0.0,0.0
MN2024,2025-02,63323087375,-1314.24,-24.0
CA2673,2025-02,65219046450,0.0,0.0
NY2012,2025-02,63323082476,0.0,0.0
729630,2025-02,63323086910,0.0,0.0
606133,2025-02,63323053075,75.41,1.0
655558,2025-02,65219014410,0.0,0.0
729620,2025-02,63323062610,0.0,0.0
605755,2025-02,65219011910,229.58,2.0
00,2025-02,65219022225,0.0,0.0
NE2008,2025-02,63323086910,0.0,0.0
671731,2025-02,63323087374,158.0,2.0
AB5012,2025-02,63323068310,0.0,0.0
BA0900,2025-02,65219021850,0.0,0.0
FL0328,2025-02,63323062650,0.0,0.0
FL0186,2025-02,63323062625,0.0,0.0
729577,2025-02,63323087074,0.0,0.0
624607,2025-02,65219014610,114.79,1.0
IA2063,2025-02,63323053075,0.0,0.0
788510,2025-02,65219024050,0.0,0.0
NC0153,2025-02,63323068810,0.0,0.0
BA1393,2025-02,63323062625,59.7,1.0
TX0174,2025-02,63323068810,-0.46000000000000796,0.0
PA1152,2025-02,63323053075,0.0,0.0
AE8302,2025-02,65219045830,0.0,0.0
612412,2025-02,63323082474,202.44,3.0
674291,2025-02,65219047530,0.0,0.0
683025,2025-02,65219045830,63.28,1.0
804303,2025-02,65219023825,0.0,0.0
630395,2025-02,65219014410,0.0,0.0
AM2923,2025-02,65219045830,275.0,5.0
729582,2025-02,63323086910,0.0,0.0
OR2026,2025-02,65219038910,-92.37,-1.0
AU9472,2025-02,65219022225,128.09,1.0
NC0071,2025-02,63323053075,0.0,0.0
PA5025,2025-02,63323068610,0.0,0.0
BA8095,2025-02,65219046210,0.0,0.0
636349,2025-02,65219011810,86.64,1.0
679618,2025-02,63323062610,0.0,0.0
CA2653,2025-02,63323086910,0.0,0.0
729610,2025-02,63323086910,0.0,0.0
AR0006,2025-02,63323068610,0.0,0.0
685063,2025-02,65219045830,1386.3,15.0
804303,2025-02,65219045830,0.0,0.0
AQ5185,2025-02,65219047910,0.0,0.0
729613,2025-02,65219047910,0.0,0.0
MD9024,2025-02,65219014810,195.76,2.0
836456,2025-02,65219047910,0.0,0.0
607358,2025-02,65219022225,0.0,0.0
730322,2025-02,65219047910,0.0,0.0
624608,2025-02,65219022225,0.0,0.0
NE2008,2025-02,65219045660,0.0,0.0
PA0025,2025-02,63323053075,0.0,0.0
674291,2025-02,63323087375,-59.7,-1.0
KY5005,2025-02,65219024050,174.26,2.0
NC0071,2025-02,65219014810,97.88,1.0
AG8745,2025-02,63323068310,0.0,0.0
NY2007,2025-02,63323053075,141.38,2.0
MN2025,2025-02,65219045660,0.0,0.0
729630,2025-02,65219047910,0.0,0.0
IA2353,2025-02,63323082474,0.0,0.0
613609,2025-02,65219046020,0.0,0.0
IA2011,2025-02,63323053075,119.76,2.0
WV0065,2025-02,63323053075,0.0,0.0
620102,2025-02,65219022225,0.0,0.0
KY0087,2025-02,65219045830,153.04,2.0
AF1219,2025-02,65219045830,277.26,3.0
VA0136,2025-02,63323068810,0.0,0.0
AQ9799,2025-02,63323053075,0.0,0.0
CA2673,2025-02,65219022225,0.0,0.0
AW5160,2025-02,65219047910,0.0,0.0
734384,2025-02,65219047910,0.0,0.0
AV1530,2025-02,63323082474,0.0,0.0
CA0038,2025-02,63323082475,0.0,0.0
MN2001,2025-02,65219045660,0.0,0.0
730322,2025-02,63323086910,0.0,0.0
780206,2025-02,63323086910,0.0,0.0
IN2022,2025-02,65219023825,1.4210854715202004e-14,0.0
603257,2025-02,63323086910,0.0,0.0
683025,2025-02,65219023825,0.0,0.0
FL0270,2025-02,65219011810,41.96,1.0
AT5094,2025-02,65219011810,0.0,0.0
744191,2025-02,65219023825,0.0,0.0
AV1530,2025-02,63323062610,0.0,0.0
AD9943,2025-02,63323068810,0.0,0.0
736265,2025-02,65219011910,0.0,0.0
821816,2025-02,65219045830,0.0,0.0
NY2159,2025-02,63323053075,0.0,0.0
MA2007,2025-02,63323053075,141.38,2.0
653663,2025-02,65219045660,0.0,0.0
646430,2025-02,63323062625,63.28,1.0
FL0161,2025-02,63323062625,0.0,0.0
TX2502,2025-02,65219047910,0.0,0.0
601044,2025-02,63323086910,0.0,0.0
NM2067,2025-02,65219047910,0.0,0.0
624607,2025-02,63323066910,177.92,4.0
TX0083,2025-02,63323086910,80.52,2.0
734532,2025-02,65219023825,106.22,1.0
AM0992,2025-02,63323086910,0.0,0.0
DE0011,2025-02,63323087310,0.0,0.0
TX0134,2025-02,65219047910,0.0,0.0
OR0002,2025-02,65219000601,0.0,0.0
631298,2025-02,63323082475,0.0,0.0
VA0112,2025-02,65219014210,0.0,0.0
SD2010,2025-02,65219014810,97.88,1.0
668178,2025-02,63323062610,0.0,0.0
OR2026,2025-02,63323062600,196.78,2.0
729607,2025-02,65219047910,0.0,0.0
TX2003,2025-02,65219021850,0.0,0.0
KY0111,2025-02,65219047030,0.0,0.0
658410,2025-02,63323068610,0.0,0.0
729580,2025-02,63323086910,0.0,0.0
694045,2025-02,63323062600,0.0,0.0
AX8525,2025-02,63323086910,60.92,2.0
795414,2025-02,65219047030,0.0,0.0
NM2067,2025-02,65219045830,92.42,1.0
AR0052,2025-02,63323053075,73.2,1.0
681923,2025-02,65219014610,86.1,1.0
742126,2025-02,63323082474,0.0,0.0
BA4837,2025-02,63323087374,41.86,1.0
644705,2025-02,65219046020,0.0,0.0
AO2772,2025-02,65219047220,0.0,0.0
AW5160,2025-02,63323086910,0.0,0.0
763767,2025-02,63323053075,0.0,0.0
630389,2025-02,63323053075,136.89999999999998,2.0
BC1555,2025-02,65219022010,0.0,0.0
745743,2025-02,65219046020,0.0,0.0
821854,2025-02,63323082474,67.48,1.0
804303,2025-02,65219046020,0.0,0.0
721171,2025-02,63323053075,0.0,0.0
777416,2025-02,63323053075,74.4,1.0
624608,2025-02,65219014410,0.0,0.0
NY5062,2025-02,63323082474,0.0,0.0
NJ2004,2025-02,65219046020,0.0,0.0
659495,2025-02,63323086910,0.0,0.0
729570,2025-02,63323086910,0.0,0.0
729588,2025-02,63323086910,0.0,0.0
729609,2025-02,63323086910,0.0,0.0
AW3431,2025-02,65219047030,0.0,0.0
PA2457,2025-02,63323068810,0.0,0.0
AY9669,2025-02,63323017876,0.0,0.0
704140,2025-02,63323068610,0.0,0.0
743686,2025-02,63323082474,477.59999999999997,8.0
729633,2025-02,65219047910,0.0,0.0
NY5017,2025-02,63323053075,141.38,2.0
721207,2025-02,63323068810,0.0,0.0
655721,2025-02,65219023825,0.0,0.0
BA0806,2025-02,63323053075,0.0,0.0
728267,2025-02,65219014410,0.0,0.0
AY9055,2025-02,63323053075,124.80000000000001,3.0
IA2063,2025-02,63323082474,0.0,0.0
MN2037,2025-02,63323053075,0.0,0.0
729634,2025-02,65219047910,0.0,0.0
BA0900,2025-02,63323068310,0.0,0.0
NY5014,2025-02,65219046020,0.0,0.0
AI7050,2025-02,65219011810,40.97,1.0
799642,2025-02,65219011910,0.0,0.0
TX0651,2025-02,63323086975,0.0,0.0
714817,2025-02,65219014810,97.88,1.0
NC0175,2025-02,65219011810,0.0,0.0
AF4559,2025-02,63323086910,0.0,0.0
AG3004,2025-02,65219011810,168.24,4.0
TX0356,2025-02,65219014210,94.1,1.0
AE0982,2025-02,65219011810,174.96,2.0
CA0038,2025-02,63323053075,0.0,0.0
TX0134,2025-02,65219022450,0.0,0.0
645058,2025-02,65219014810,376.4,4.0
OH2243,2025-02,65219011910,114.79,1.0
FL0246,2025-02,63323068810,0.0,0.0
668178,2025-02,63323068310,0.0,0.0
SD2031,2025-02,63323086910,0.0,0.0
624607,2025-02,63323068810,0.0,0.0
681923,2025-02,65219014410,0.0,0.0
AU4682,2025-02,63323062600,137.16,1.0
729577,2025-02,65219047910,0.0,0.0
VA0022,2025-02,65219022225,0.0,0.0
763780,2025-02,63323053075,0.0,0.0
642026,2025-02,65219023825,0.0,0.0
643639,2025-02,65219014610,190.08,2.0
BA8260,2025-02,63323086910,100.28,2.0
AG0869,2025-02,63323087010,79.0,1.0
742121,2025-02,65219011910,95.04,1.0
729627,2025-02,65219047910,0.0,0.0
ND2048,2025-02,63323068810,0.0,0.0
TN0204,2025-02,63323086910,0.0,0.0
649421,2025-02,63323086910,152.1,6.0
CA2677,2025-02,63323053075,320.0,4.0
TX0469,2025-02,63323066910,45.83,1.0
NE2007,2025-02,63323086910,0.0,0.0
821851,2025-02,65219022450,110.6,1.0
714816,2025-02,63323068610,0.0,0.0
777433,2025-02,63323053075,0.0,0.0
SD2024,2025-02,65219046210,0.0,0.0
CA2673,2025-02,65219045830,0.0,0.0
AW4878,2025-02,63323062610,0.0,0.0
681923,2025-02,63323017876,0.0,0.0
NE2008,2025-02,65219023825,0.0,0.0
624607,2025-02,63323082476,0.0,0.0
NY5017,2025-02,63323087074,0.0,0.0
NY5073,2025-02,63323017876,0.0,0.0
AY9055,2025-02,65219045830,554.52,6.0
728082,2025-02,63323017876,0.0,0.0
600452,2025-02,65219045660,150.05,1.0
668178,2025-02,63323068810,0.0,0.0
734385,2025-02,63323062610,0.0,0.0
603139,2025-02,65219022010,0.0,0.0
AC0425,2025-02,63323086910,0.0,0.0
KY0069,2025-02,63323086910,40.46,1.0
632039,2025-02,63323062610,0.0,0.0
844306,2025-02,65219047910,0.0,0.0
729582,2025-02,63323062610,0.0,0.0
SD2031,2025-02,63323082474,67.48,1.0
FL0261,2025-02,63323068810,0.0,0.0
821816,2025-02,63323086910,0.0,0.0
KY0111,2025-02,65219011810,0.0,0.0
NY2047,2025-02,63323053075,0.0,0.0
FL0016,2025-02,63323053075,45.15,1.0
606133,2025-02,63323082474,271.52,4.0
668178,2025-02,63323086910,0.0,0.0
658412,2025-02,63323068310,0.0,0.0
716276,2025-02,63323066910,0.0,0.0
621540,2025-02,63323086910,50.14,1.0
CA0038,2025-02,63323062625,0.0,0.0
PA1152,2025-02,63323082474,109.98,2.0
LA0120,2025-02,63323086910,112.8,4.0
FL0345,2025-02,63323053075,45.98,1.0
729582,2025-02,65219047910,0.0,0.0
NY5017,2025-02,63323062610,0.0,0.0
GA0171,2025-02,63323053075,141.38,2.0
679728,2025-02,63323087374,0.0,0.0
AC2107,2025-02,63323068810,0.0,0.0
714814,2025-02,65219014410,0.0,0.0
714209,2025-02,65219014610,94.1,1.0
620029,2025-02,63323082475,0.0,0.0
729563,2025-02,63323087074,0.0,0.0
777416,2025-02,65219023825,99.44,1.0
742121,2025-02,63323053075,210.0,5.0
800118,2025-02,65219047910,0.0,0.0
817813,2025-02,65219014610,114.79,1.0
731971,2025-02,65219047910,0.0,0.0
CA2673,2025-02,65219022010,0.0,0.0
NY2145,2025-02,63323066910,77.38,2.0
NE0001,2025-02,65219045660,112.55,1.0
631298,2025-02,63323053075,70.69,1.0
744191,2025-02,63323086910,68.86,2.0
CA2653,2025-02,65219014410,0.0,0.0
AQ9799,2025-02,65219015310,188.2,2.0
BA0899,2025-02,63323068310,0.0,0.0
MI2075,2025-02,63323062610,0.0,0.0
729570,2025-02,65219047910,0.0,0.0
677133,2025-02,63323086910,34.43,1.0
729602,2025-02,65219047910,0.0,0.0
742118,2025-02,63323053075,0.0,0.0
AQ3331,2025-02,65219047910,0.0,0.0
742121,2025-02,63323066910,36.5,1.0
729588,2025-02,65219047910,0.0,0.0
WV0059,2025-02,63323053075,0.0,0.0
NY5014,2025-02,63323017876,0.0,0.0
809161,2025-02,63323053075,46.2,1.0
804303,2025-02,65219000401,0.0,0.0
IA0002,2025-02,63323087374,45.36,1.0
640600,2025-02,65219011810,0.0,0.0
729563,2025-02,63323086910,0.0,0.0
624606,2025-02,63323086910,34.43,1.0
721168,2025-02,63323086910,0.0,0.0
FL0261,2025-02,63323062650,0.0,0.0
652153,2025-02,65219014410,0.0,0.0
729560,2025-02,65219047910,0.0,0.0
729591,2025-02,63323086910,73.4,2.0
603197,2025-02,63323087010,0.0,0.0
WI2007,2025-02,65219046450,0.0,0.0
IA2038,2025-02,65219015075,0.0,0.0
795414,2025-02,65219024050,100.52,1.0
PA2586,2025-02,65219047220,42.83,1.0
OH2024,2025-02,65219014410,0.0,0.0
VA0072,2025-02,63323062610,0.0,0.0
681923,2025-02,63323053075,0.0,0.0
BB1121,2025-02,65219024050,0.0,0.0
699026,2025-02,63323086974,0.0,0.0
CA2653,2025-02,63323062610,0.0,0.0
819591,2025-02,65219047410,0.0,0.0
CA5026,2025-02,65219014410,0.0,0.0
NY2054,2025-02,65219024050,0.0,0.0
753897,2025-02,63323053075,0.0,0.0
729572,2025-02,65219047910,0.0,0.0
BA1390,2025-02,63323068610,0.0,0.0
NJ2008,2025-02,65219014610,114.79,1.0
VA0090,2025-02,65219014810,97.88,1.0
NU2044,2025-02,63323053075,-46.2,-1.0
BA2854,2025-02,63323053075,0.0,0.0
690177,2025-02,65219014610,258.29999999999995,3.0
AE8980,2025-02,65219045660,0.0,0.0
AU3647,2025-02,63323062610,0.0,0.0
821860,2025-02,65219046020,0.0,0.0
AJ2549,2025-02,65219023825,128.09,1.0
669843,2025-02,65219015310,94.1,1.0
714819,2025-02,65219014810,97.88,1.0
796564,2025-02,63323086910,0.0,0.0
NY2371,2025-02,63323082476,0.0,0.0
TX2003,2025-02,63323086910,89.67,3.0
MS0062,2025-02,63323086910,28.2,1.0
AP0345,2025-02,63323053075,87.78,1.0
630983,2025-02,63323053075,0.0,0.0
NJ2008,2025-02,65219024050,166.44,2.0
NY5073,2025-02,63323087310,34.84,1.0
IL2026,2025-02,63323086910,0.0,0.0
GA0171,2025-02,63323086910,68.86,2.0
CA2673,2025-02,65219023825,0.0,0.0
621523,2025-02,63323086974,0.0,0.0
AE0029,2025-02,63323086974,99.48,2.0
NY2178,2025-02,63323086974,75.24,2.0
BA1390,2025-02,63323066910,45.83,1.0
NC0121,2025-02,63323062625,0.0,0.0
SC0037,2025-02,63323053075,92.4,2.0
611803,2025-02,63323087074,0.0,0.0
OH2254,2025-02,65219015075,141.26,1.0
729629,2025-02,63323087074,0.0,0.0
730764,2025-02,65219023825,0.0,0.0
NC0175,2025-02,63323053075,297.6,4.0
640600,2025-02,65219047410,0.0,0.0
AZ2078,2025-02,65219000851,0.0,0.0
CA2673,2025-02,65219047030,0.0,0.0
WY2005,2025-02,65219021850,0.0,0.0
804303,2025-02,63323017876,0.0,0.0
643795,2025-02,63323086910,137.72,4.0
GA2039,2025-02,65219047030,0.0,0.0
AA8990,2025-02,63323086910,34.43,1.0
NY2178,2025-02,63323017876,0.0,0.0
630388,2025-02,63323017876,0.0,0.0
AE5247,2025-02,63323082476,0.0,0.0
844306,2025-02,63323062610,0.0,0.0
781393,2025-02,63323053075,0.0,0.0
NY2327,2025-02,63323053075,297.79999999999995,4.0
653673,2025-02,65219011910,573.95,5.0
GA2038,2025-02,65219024050,0.0,0.0
673290,2025-02,63323062610,0.0,0.0
OH2014,2025-02,65219011810,0.0,0.0
AE3221,2025-02,63323066910,45.83,1.0
NY2179,2025-02,63323053075,429.42,6.0
NY2394,2025-02,65219045830,0.0,0.0
744448,2025-02,65219045830,109.78,2.0
MI2059,2025-02,63323087010,51.58,1.0
CA2653,2025-02,63323087074,0.0,0.0
679055,2025-02,63323068310,0.0,0.0
658412,2025-02,63323062600,73.5,1.0
IA2038,2025-02,65219014410,0.0,0.0
LA0105,2025-02,65219014610,86.101,1.0
847686,2025-02,65219014610,114.79,1.0
CA2673,2025-02,63323062610,0.0,0.0
809161,2025-02,63323066910,0.0,0.0
FL0027,2025-02,63323053075,38.55,1.0
825656,2025-02,63323066910,0.0,0.0
629867,2025-02,63323053075,0.0,0.0
667853,2025-02,63323053075,46.2,1.0
AM0992,2025-02,65219047220,0.0,0.0
GA2039,2025-02,63323053075,78.71,1.0
821945,2025-02,63323068610,0.0,0.0
KY0070,2025-02,65219011910,86.1,1.0
626089,2025-02,63323086910,0.0,0.0
FL0027,2025-02,63323017876,0.0,0.0
FL2303,2025-02,63323017876,0.0,0.0
721171,2025-02,63323066910,0.0,0.0
660415,2025-02,65219046020,0.0,0.0
PA2457,2025-02,65219045830,0.0,0.0
MI2302,2025-02,65219011910,35.88,1.0
729584,2025-02,63323062610,0.0,0.0
NY0025,2025-02,65219014210,97.88,1.0
729626,2025-02,65219047910,0.0,0.0
VA0066,2025-02,63323086910,34.43,1.0
649420,2025-02,63323086910,25.43,1.0
659495,2025-02,65219014810,188.2,2.0
AZ2050,2025-02,63323053075,0.0,0.0
BA0900,2025-02,65219022450,0.0,0.0
729580,2025-02,63323087074,0.0,0.0
MN5050,2025-02,65219000851,0.0,0.0
604824,2025-02,65219023825,0.0,0.0
CA2673,2025-02,65219023610,0.0,0.0
KY0106,2025-02,63323086974,40.02,1.0
729609,2025-02,65219047910,0.0,0.0
799195,2025-02,63323068310,0.0,0.0
OH2012,2025-02,63323068810,0.0,0.0
FL0027,2025-02,63323068810,0.0,0.0
729599,2025-02,63323086910,0.0,0.0
613851,2025-02,63323053075,38.63,1.0
WA2022,2025-02,63323053075,0.0,0.0
IL2026,2025-02,63323066910,45.83,1.0
649386,2025-02,63323086910,25.69,1.0
729577,2025-02,63323062610,0.0,0.0
667640,2025-02,65219022225,0.0,0.0
729631,2025-02,65219047910,0.0,0.0
NY2255,2025-02,65219022450,0.0,0.0
690177,2025-02,63323068310,0.0,0.0
729560,2025-02,65219047410,0.0,0.0
AK2001,2025-02,63323053075,0.0,0.0
MA2421,2025-02,65219014810,94.1,1.0
00,2025-02,63323086910,0.0,0.0
759835,2025-02,63323086910,154.44,3.0
AD8201,2025-02,63323086910,253.79999999999998,9.0
CA2025,2025-02,63323086910,61.82,2.0
NY5073,2025-02,63323062625,74.03,1.0
729584,2025-02,65219047910,0.0,0.0
816844,2025-02,63323086910,0.0,0.0
IA2029,2025-02,65219046450,0.0,0.0
AR0197,2025-02,65219011810,0.0,0.0
IN0028,2025-02,63323053075,0.0,0.0
NJ2008,2025-02,63323087074,0.0,0.0
NJ2042,2025-02,65219014810,95.04,1.0
NC0175,2025-02,63323087074,0.0,0.0
729602,2025-02,63323087074,0.0,0.0
BA0900,2025-02,65219011910,0.0,0.0
NY5017,2025-02,65219011910,190.08,2.0
OH2008,2025-02,63323087010,68.36,1.0
AT4567,2025-02,65219045830,62.96,1.0
844306,2025-02,63323086910,0.0,0.0
729578,2025-02,65219047910,0.0,0.0
625815,2025-02,63323066910,45.83,1.0
744191,2025-02,65219014810,0.0,0.0
605755,2025-02,63323068810,0.0,0.0
732997,2025-02,63323066910,45.83,1.0
KS2054,2025-02,63323082476,0.0,0.0
804303,2025-02,65219047030,0.0,0.0
AT2962,2025-02,65219045660,150.05,1.0
IL2009,2025-02,63323086910,42.58,1.0
NY5017,2025-02,63323082476,0.0,0.0
NC0141,2025-02,65219045830,0.0,0.0
804303,2025-02,63323087310,0.0,0.0
LA0120,2025-02,63323068310,0.0,0.0
AO4612,2025-02,63323068810,0.0,0.0
NY2394,2025-02,65219046210,0.0,0.0
OH2254,2025-02,65219014210,97.88,1.0
MA2007,2025-02,65219023825,-2.842170943040401e-14,0.0
721206,2025-02,65219011810,83.22,2.0
NY5014,2025-02,63323068810,0.0,0.0
TX0027,2025-02,63323062625,0.0,0.0
729583,2025-02,63323062610,0.0,0.0
CA0038,2025-02,63323082476,0.0,0.0
FL0045,2025-02,63323068810,0.0,0.0
AA3298,2025-02,63323086910,29.89,1.0
MD0100,2025-02,63323068610,0.0,0.0
CA2680,2025-02,63323053075,0.0,0.0
AA1664,2025-02,63323086910,50.7,2.0
AW3431,2025-02,65219022010,0.0,0.0
VA0072,2025-02,65219045830,62.96,1.0
729566,2025-02,63323086910,0.0,0.0
NC0175,2025-02,65219014810,0.0,0.0
630392,2025-02,63323082474,134.96,2.0
NE2001,2025-02,65219045830,0.0,0.0
NY5014,2025-02,63323053075,0.0,0.0
TX0651,2025-02,65219014810,293.64,3.0
CA2673,2025-02,65219014410,0.0,0.0
NY2255,2025-02,65219047220,0.0,0.0
AW5160,2025-02,63323062610,0.0,0.0
658412,2025-02,65219015075,0.0,0.0
IL2017,2025-02,65219025810,898.62,2.0
IA2010,2025-02,63323053075,75.41,1.0
AC1675,2025-02,63323053075,39.8,1.0
MD9024,2025-02,65219015075,141.26,1.0
640600,2025-02,65219011910,0.0,0.0
MN2047,2025-02,63323017876,0.0,0.0
KY0078,2025-02,63323053075,75.41,1.0
729587,2025-02,65219047910,0.0,0.0
661860,2025-02,63323086910,0.0,0.0
AR2049,2025-02,63323086910,27.14,1.0
729563,2025-02,65219047910,0.0,0.0
NY2178,2025-02,63323053075,46.2,1.0
AA6826,2025-02,63323017876,0.0,0.0
FL0027,2025-02,65219011910,37.07,1.0
655558,2025-02,65219015310,114.79,1.0
836456,2025-02,63323086910,102.96,2.0
NY2256,2025-02,65219022450,553.0,5.0
NC0071,2025-02,65219011910,0.0,0.0
804303,2025-02,63323087074,0.0,0.0
AE0029,2025-02,63323086910,68.86,2.0
CA2662,2025-02,63323068610,0.0,0.0
821464,2025-02,63323053075,0.0,0.0
FL0209,2025-02,63323068810,0.0,0.0
CA2653,2025-02,65219047030,0.0,0.0
SD2031,2025-02,65219045830,63.28,1.0
AO9818,2025-02,63323086910,0.0,0.0
BA0900,2025-02,63323062610,0.0,0.0
789828,2025-02,65219047910,0.0,0.0
AP0345,2025-02,65219025810,1260.1200000000001,3.0
658412,2025-02,65219014410,0.0,0.0
CA2653,2025-02,63323062600,0.0,0.0
624608,2025-02,65219014810,95.04,1.0
AB5012,2025-02,65219011910,114.79,1.0
CA2653,2025-02,63323066910,0.0,0.0
IA2063,2025-02,65219014410,0.0,0.0
MN2017,2025-02,63323087010,51.72,1.0
821820,2025-02,65219023825,640.45,5.0
758554,2025-02,65219047030,0.0,0.0
721179,2025-02,63323066910,33.09,1.0
IA2183,2025-02,65219046450,0.0,0.0
BA0900,2025-02,65219024050,166.44,2.0
729639,2025-02,63323086910,51.48,1.0
721168,2025-02,63323068810,0.0,0.0
660773,2025-02,63323086910,109.53,3.0
758554,2025-02,65219047220,0.0,0.0
AA6826,2025-02,63323053075,0.0,0.0
603139,2025-02,65219045830,369.68,4.0
655558,2025-02,63323053075,126.0,3.0
NY2255,2025-02,65219047410,0.0,0.0
NY5063,2025-02,63323068310,0.0,0.0
847686,2025-02,63323082474,59.1,1.0
690177,2025-02,63323053075,0.0,0.0
693885,2025-02,63323053075,0.0,0.0
NY2256,2025-02,63323086910,0.0,0.0
603139,2025-02,65219024050,249.66,3.0
847686,2025-02,65219011910,114.79,1.0
FL0045,2025-02,63323017876,0.0,0.0
TX0100,2025-02,63323053075,0.0,0.0
804303,2025-02,65219038905,0.0,0.0
775316,2025-02,63323087374,38.35,1.0
NC0121,2025-02,65219011910,188.2,2.0
AU0135,2025-02,65219015310,-376.4,-4.0
744191,2025-02,65219045830,-63.28,-1.0
IL2386,2025-02,65219025810,1264.1100000000001,3.0
606222,2025-02,63323086910,34.43,1.0
629798,2025-02,63323053075,0.0,0.0
690177,2025-02,63323066910,0.0,0.0
AP6355,2025-02,65219047030,0.0,0.0
729620,2025-02,63323086910,0.0,0.0
729583,2025-02,63323086910,0.0,0.0
742127,2025-02,63323082474,0.0,0.0
799195,2025-02,65219011810,0.0,0.0
TN0032,2025-02,63323066910,42.65,1.0
624607,2025-02,65219011910,95.04,1.0
CA2824,2025-02,65219023410,0.0,0.0
LA0120,2025-02,63323062610,0.0,0.0
KY0087,2025-02,63323053075,375.03,5.0
NY2006,2025-02,63323082475,0.0,0.0
CA2303,2025-02,63323086974,0.0,0.0
804303,2025-02,65219047910,0.0,0.0
804303,2025-02,65219011810,0.0,0.0
